page_num,report_date,currency,group,FUND,Date,Manager,Incep,NAV,AUM_USD_mm,MTD,YTD,1_year,3_years,5_years,10_years,CUMULATIVE S. INCEP. PIONERO,ANNUALIZED S. INCEP. PIONERO,sigma,Sharpe,Alpha,Beta,Mgmt_Fee,ANNUALIZED S. INCEP. ORANGE,CUMULATIVE S. INCEP. MRV A,ANNUALIZED S. INCEP. MRV A,CUMULATIVE S. INCEP. MSC,ANNUALIZED S. INCEP. MSC,ANNUALIZED S. INCEP. MLE LX,ANNUALIZED S. INCEP. MDELA,ANNUALIZED S. INCEP. GLORY
2,13/Feb/2026,CLP,Moneda,MRV A,,Moneda,,"31,451.9",50.2,−6.1%,0.8%,47.1%,24.1%,17.9%,11.3%,,,14.9%,1.06,−0.4%,0.95,0.80%,6.7%,128.8%,5.8%,,,,,
2,13/Feb/2026,CLP,Moneda,MRV AE,,Moneda,,"31,763.5",0.2,−6.1%,0.8%,47.4%,24.3%,18.1%,,,,14.9%,1.07,−0.3%,0.95,0.80%,,,,,,,,
2,13/Feb/2026,CLP,Moneda,MRV E,,Moneda,,"32,076.1",27.4,−6.1%,0.8%,47.7%,24.4%,18.4%,,,,15.0%,1.08,−0.2%,0.95,0.65%,,,,,,,,
2,13/Feb/2026,CLP,Moneda,MRV I,,Moneda,,"32,573.6",12.8,−6.1%,0.8%,47.7%,24.4%,18.4%,,,,15.0%,1.08,−0.2%,0.95,0.65%,,,,,,,,
2,13/Feb/2026,CLP,Moneda,MRV R,,Moneda,,"30,922.8",3.1,−6.1%,0.7%,46.3%,,,,,,,,,,1.30%,,,,,,,,
2,13/Feb/2026,CLP,Moneda,Orange,,Moneda,,"26,091.3",597.3,−5.6%,1.1%,45.7%,23.2%,18.2%,12.3%,,,14.5%,1.03,−0.6%,0.92,,7.6%,,,,,,,
2,13/Feb/2026,CLP,Peer Group,MBI Arbitrage,MBI,,,"59,173.0",76.9,−2.9%,1.3%,29.1%,20.7%,15.2%,9.1%,,,13.9%,0.91,−1.6%,0.86,0.85%,,,,,,,,
2,13/Feb/2026,CLP,Peer Group (Mutual Funds),FM BTG Chile Acción,BTG,Pactual,,"1,895.5",312.3,−5.0%,3.1%,52.1%,31.6%,23.0%,,,,15.5%,1.42,4.6%,0.99,1.00%,,,,,,,,
2,13/Feb/2026,CLP,Peer Group (Mutual Funds),FM ETF Itau Now IPSA,Itau,,,"5,185.1",243.8,−4.6%,3.9%,48.3%,26.1%,18.3%,11.2%,,,15.2%,1.14,0.0%,0.99,0.47%,,,,,,,,
2,13/Feb/2026,CLP,Peer Group (Mutual Funds),FM Security Index Fund Chile,20-Jan,Security,,"1,421.2",171.5,0.0%,6.5%,46.8%,22.8%,13.0%,8.4%,,,14.3%,1.01,−0.8%,0.91,0.63%,4.6%,,,,,,,
2,13/Feb/2026,CLP,Peer Group (Mutual Funds),FM Principal Capitales Acc Chilenas,,Principal,,"1,882.8",160.3,−5.3%,4.1%,48.9%,27.8%,23.4%,,,,14.2%,1.32,4.0%,0.89,1.09%,,,,,,,,
2,13/Feb/2026,CLP,Peer Group (Mutual Funds),FM Toesca Chile Equities,,Toesca,,"2,147.8",142.8,−4.8%,4.0%,54.4%,27.9%,26.1%,,,,14.7%,1.27,2.8%,0.93,1.10%,,,,,,,,
2,13/Feb/2026,CLP,Peer Group (Mutual Funds),FM Compass Acciones Chilenas,,Compass,,"2,387.8",129.6,−5.6%,5.0%,52.7%,29.0%,24.4%,,,,14.7%,1.34,4.2%,0.92,0.80%,,,,,,,,
2,13/Feb/2026,CLP,Peer Group (Mutual Funds),FM Santander Acciones Chilenas III,,Santander,,"1,762.9",109.0,−4.8%,3.9%,49.6%,27.2%,19.3%,,,,15.2%,1.20,0.9%,0.99,1.29%,,,,,,,,
2,13/Feb/2026,CLP,Peer Group (Mutual Funds),FM Credicorp Acciones Estratégicas,,Credicorp,,"2,264.8",43.3,−4.9%,4.0%,53.3%,29.8%,22.1%,11.7%,,,14.8%,1.38,4.3%,0.94,1.05%,,,,,,,,
2,13/Feb/2026,CLP,Peer Group (Hedge Funds Chile),FM LarrainVial Enfoque,,LarrainVial,,"2,318.9",563.5,−6.4%,7.1%,70.4%,39.3%,27.1%,14.1%,,,16.2%,1.72,11.2%,0.98,0.84%,9.6%,206.4%,7.9%,,,,,
2,13/Feb/2026,CLP,Peer Group (Hedge Funds Chile),Falcom Tactical Chilean Equities,,Falcom,,"3,995.2",497.9,−4.6%,5.2%,60.3%,33.4%,27.6%,19.2%,,,16.4%,1.42,5.1%,1.03,1.50%,,,,,,,,
2,13/Feb/2026,CLP,Peer Group (Hedge Funds Chile),Arrayan Acciones Chilenas,,Arrayan,,"58,071.3",131.4,−3.7%,5.4%,32.1%,22.2%,23.4%,,,,11.6%,1.16,2.7%,0.72,0.80%,,,,,,,,
2,13/Feb/2026,CLP,Peer Group (Hedge Funds Chile),Quest Acciones Chile,,Quest,,"97,829.4",84.0,−5.1%,3.5%,48.3%,27.5%,22.8%,16.4%,,,15.4%,1.18,1.9%,0.94,1.26%,,,,,,,,
2,13/Feb/2026,CLP,Indices,IPSA,,,,"10,897.7",,−4.6%,4.0%,48.7%,26.6%,18.8%,11.5%,,,15.3%,1.15,,,,7.1%,126.3%,5.7%,,,,,
2,13/Feb/2026,CLP,Indices,MSCI TR Net Chile USD,,,,"445,604.9",,−4.7%,2.9%,46.8%,20.3%,13.8%,8.3%,,,,,,,,4.4%,63.7%,3.4%,,,,,
2,13/Feb/2026,CLP,Indices,MSCI Chile LC USD Net,,,,1.2,,−6.3%,1.0%,61.4%,14.2%,12.1%,8.2%,,,,,,,,4.2%,53.2%,2.9%,,,,,
2,13/Feb/2026,CLP,Indices,FTSE Chile All Cap TR,,,,"2,110.4",,−4.6%,3.9%,48.3%,24.6%,17.5%,10.6%,,,15.7%,1.04,,,,,,,,,,,
2,13/Feb/2026,CLP,Indices,FTSE Chile All Cap TR Gross Orange,,,,"2,425.7",,−4.4%,3.7%,51.1%,24.4%,19.2%,10.5%,,,15.7%,1.04,,,,6.6%,,,,,,,
2,13/Feb/2026,CLP,Indices,Dow Jones Sustainability Chile,,,,"1,735.3",,−4.8%,3.4%,45.2%,20.2%,11.8%,6.2%,,,15.5%,0.81,,,,,,,,,,,
2,13/Feb/2026,CLP,Indices,U.S. Dollar (Obs) USD/CLP,,,,863.5,,0.2%,5.1%,10.0%,−2.8%,−3.5%,−2.0%,,,,,,,,−4.5%,−45.7%,−4.1%,,,,,
3,13/Feb/2026,USD,Moneda,MSC I (LX),,Moneda,,102.5,300.5,−1.0%,12.0%,45.1%,11.8%,3.4%,7.7%,,,23.0%,0.46,−2.3%,1.01,1.20%,,,,90.0%,3.7%,,,
3,13/Feb/2026,USD,Peer Group (Small & Mid Cap),LarrainVial Small & Mid Cap (LX),,LarrainVial,,125.1,900.5,3.3%,16.0%,50.0%,13.8%,7.3%,9.5%,,,20.7%,0.57,1.0%,0.89,1.00%,,,,,,,,
3,13/Feb/2026,USD,Peer Group (Small & Mid Cap),Zurich AM SICAV SC Latam I,,Zurich,,149.1,62.6,2.2%,16.4%,50.8%,14.5%,5.9%,7.4%,,,22.8%,0.56,−0.0%,1.01,,,,,,,,,
3,13/Feb/2026,USD,Peer Group (Latam Specific Country),MSCI Brasil SC Net,,,,"1,711.8",,0.7%,15.1%,47.1%,12.1%,2.7%,13.5%,,,27.2%,0.44,−3.6%,1.18,,,,,47.7%,2.2%,,,
3,13/Feb/2026,USD,Peer Group (Latam Specific Country),MSCI Chile SC Net,,,,"1,330.0",,−5.3%,9.6%,49.7%,22.9%,14.2%,8.0%,,,20.8%,0.96,13.7%,0.68,,,,,40.3%,1.9%,,,
3,13/Feb/2026,USD,Peer Group (Latam Specific Country),MSCI Colombia SC Net,,,,"2,167.8",,−4.1%,19.1%,64.0%,,,,,,,,,,,,,,,,,,
3,13/Feb/2026,USD,Peer Group (Latam Specific Country),MSCI Mexico SC Net,,,,"1,563.4",,6.8%,14.8%,43.8%,13.0%,17.6%,10.1%,,,22.2%,0.46,2.4%,0.73,,,,,55.0%,2.5%,,,
3,13/Feb/2026,USD,Indices,MSCI EM Latam SC Net,,,,"1,448.4",,0.8%,14.5%,47.9%,14.5%,7.4%,9.7%,,,22.4%,0.56,,,,,,,37.3%,1.8%,,,
4,13/Feb/2026,USD,Moneda,MLE A (LX),,Moneda (LX),,211.7,3.3,−0.4%,14.0%,55.7%,14.3%,6.3%,9.5%,,,21.2%,0.56,−4.2%,1.01,1.00%,,,,,,111.6%,7.5%,
4,13/Feb/2026,USD,Moneda,MLE I (LX),,Moneda (LX),,194.5,216.3,−0.4%,14.1%,56.6%,14.9%,6.9%,,,,21.2%,0.59,−3.7%,1.01,1.00%,,,,,,,,
4,13/Feb/2026,USD,Peer Group (Large Cap),iShares Latam 40 ETF,,BlackRock,,36.3,"4,301.9",2.5%,19.1%,58.4%,19.7%,10.1%,9.7%,,,20.4%,0.77,0.1%,0.98,0.49%,,,,,,108.0%,7.4%,5.0%
4,13/Feb/2026,USD,Peer Group (Large Cap),DWS Invest Latam Equities,,Deutsche,,295.5,"2,651.2",−0.3%,15.0%,62.1%,19.1%,13.0%,,,,20.6%,0.76,0.3%,0.97,0.30%,,,,,,,,
4,13/Feb/2026,USD,Peer Group (Large Cap),LV Latin American Equity,,LarrainVial,,158.7,"2,246.2",2.2%,17.0%,58.9%,20.0%,11.1%,,,,19.6%,0.85,1.9%,0.94,1.00%,,,,,,,,
4,13/Feb/2026,USD,Peer Group (Large Cap),BlackRock Global Funds Latam,,BlackRock,,88.1,859.4,−0.6%,15.1%,49.0%,13.4%,6.7%,8.0%,,,23.4%,0.51,−5.6%,1.08,,,,,,,78.9%,5.8%,4.0%
4,13/Feb/2026,USD,Peer Group (Large Cap),Templeton Latin America Fund,,Templeton,,33.2,684.9,4.7%,19.6%,62.8%,18.5%,10.5%,10.5%,,,20.5%,0.75,−0.1%,0.98,,,,,,,134.8%,8.6%,6.5%
4,13/Feb/2026,USD,Peer Group (Large Cap),Schroder Latam Equities,,Schroder,,75.6,645.2,−0.3%,15.8%,52.2%,16.1%,10.2%,11.2%,,,20.3%,0.60,−2.6%,0.94,,,,,,,143.6%,9.0%,7.0%
4,13/Feb/2026,USD,Peer Group (Large Cap),JPMorgan Latam (LX),,JPMorgan,,32.6,556.8,−1.2%,14.9%,55.0%,19.5%,10.6%,11.3%,,,20.1%,0.78,0.8%,0.95,0.85%,,,,,,152.1%,9.4%,7.2%
4,13/Feb/2026,USD,Peer Group (Large Cap),Fidelity Latam I (LX),,Fidelity,,11.0,444.5,0.9%,17.2%,59.6%,18.4%,8.2%,9.7%,,,21.2%,0.73,−0.6%,1.00,,,,,,,117.6%,7.8%,6.1%
4,13/Feb/2026,USD,Peer Group (Large Cap),Amundi Latam Equity (LX),,Amundi,,"9,058.7",337.4,3.2%,19.9%,64.7%,23.0%,14.1%,12.0%,,,20.5%,0.92,3.3%,0.98,0.90%,,,,,,159.9%,9.7%,7.3%
4,13/Feb/2026,USD,Peer Group (Large Cap),BCI SICAV Latam Equity Fund,BCI,,,138.6,319.9,1.6%,16.0%,58.0%,17.9%,11.9%,,,,20.5%,0.72,−1.1%,0.99,1.00%,,,,,,,,
4,13/Feb/2026,USD,Peer Group (Large Cap),Handelsbanken Latinamerika,,Handelsbanken,,18.9,264.9,0.4%,13.7%,54.1%,18.9%,10.3%,,,,,,,0.00,,,,,,,,,
4,13/Feb/2026,USD,Peer Group (Large Cap),Threadneedle Latam (GB),,Threadneedle,,487.3,222.8,0.9%,17.2%,52.6%,16.6%,5.7%,8.9%,,,,,,0.00,1.00%,,,,,,96.7%,6.8%,4.6%
4,13/Feb/2026,USD,Peer Group (Large Cap),Santander SC Latam (LX),,Santander,,"1,469.6",102.3,1.9%,16.6%,58.9%,15.2%,8.6%,8.3%,,,20.6%,0.61,−3.3%,0.99,0.70%,,,,,,89.4%,6.4%,4.4%
4,13/Feb/2026,USD,Peer Group (Large Cap),All BTG Pactual Latam Equity,BTG,Pactual,,148.9,65.0,2.9%,15.0%,59.2%,14.6%,8.1%,8.1%,,,19.9%,0.62,−2.5%,0.94,0.90%,,,,,,92.7%,6.6%,5.2%
4,13/Feb/2026,USD,Peer Group (Large Cap),Ninety One Latam Equities (LX),,Ninety One,,22.8,40.7,2.7%,17.3%,63.8%,11.8%,6.2%,9.5%,,,21.3%,0.47,−5.5%,0.98,1.00%,,,,,,118.8%,7.9%,6.2%
4,13/Feb/2026,USD,Peer Group (Large Cap),Credicorp Latam Equities,,Credicorp,,"1,643.3",30.5,1.8%,17.7%,57.3%,15.8%,7.3%,,,,20.9%,0.62,−3.2%,1.00,,,,,,,,,
4,13/Feb/2026,USD,Peer Group (Latam Specific Country),iShares MSCI Brazil ETF,,BlackRock,,38.1,"9,172.0",2.8%,19.8%,52.8%,16.0%,7.0%,10.4%,,,24.3%,0.58,−4.5%,1.12,0.59%,,,,,,122.6%,8.1%,4.7%
4,13/Feb/2026,USD,Peer Group (Latam Specific Country),iShares MSCI Mexico ETF,,BlackRock,,81.0,"2,512.5",7.9%,16.9%,57.5%,15.4%,16.0%,7.2%,,,19.9%,0.54,−0.4%,0.77,0.47%,,,,,,63.7%,4.9%,4.2%
4,13/Feb/2026,USD,Peer Group (Latam Specific Country),iShares MSCI Chile ETF,,BlackRock,,43.8,"1,273.2",−3.2%,8.4%,53.9%,18.1%,10.8%,6.2%,,,20.0%,0.75,3.9%,0.76,0.59%,,,,,,67.8%,5.2%,3.9%
4,13/Feb/2026,USD,Peer Group (Latam Specific Country),iShares MSCI Peru ETF,,BlackRock,,86.7,559.2,0.1%,19.8%,109.4%,48.1%,22.2%,17.4%,,,22.1%,1.69,31.3%,0.71,0.59%,,,,,,347.7%,15.7%,12.8%
4,13/Feb/2026,USD,Indices,MSCI Latam 10/40 Net,,,,"1,182.5",,2.5%,18.2%,63.4%,19.4%,12.9%,11.7%,,,20.6%,0.78,,,,,,,,,150.5%,9.3%,7.2%
4,13/Feb/2026,USD,Indices,MSCI Latam ESG Leaders Net,,,,"1,657.1",,2.6%,17.7%,65.9%,16.7%,7.6%,8.5%,,,21.1%,0.66,,,,,,,,,90.8%,6.5%,4.2%
4,13/Feb/2026,USD,Indices,MSCI Latam TR Net,,,,860.9,,2.5%,18.2%,63.0%,19.1%,12.6%,11.5%,,,20.5%,0.77,,,,,,,,,147.0%,9.2%,7.0%
4,13/Feb/2026,USD,Other Moneda Funds Returns,Mercer,,Moneda,,241.7,294.8,1.4%,16.2%,62.3%,15.3%,11.4%,,,,22.0%,0.56,−3.2%,1.01,,,,,,,118.4%,8.2%,12.6%
4,13/Feb/2026,USD,Other Moneda Funds Returns,Moneda All Caps A,,Moneda,,89.6,37.6,−0.6%,13.1%,51.6%,,,,,,,,,,0.10%,,,,,,,,
4,13/Feb/2026,USD,Other Moneda Funds Returns,Moneda All Caps AE,,Moneda,,90.1,1.3,−0.6%,13.1%,51.6%,,,,,,,,,,0.10%,,,,,,,,
4,13/Feb/2026,USD,Other Moneda Funds Returns,MSCI EM Latam IMI,,,,"1,711.8",,2.3%,17.7%,61.1%,18.6%,11.9%,11.2%,,,20.6%,0.75,,,,,,,,,164.8%,10.3%,13.1%
4,13/Feb/2026,USD,Other Moneda Funds Returns,Glory,,Moneda,,219.7,393.5,0.9%,15.7%,58.7%,16.1%,8.1%,11.3%,,,20.7%,0.65,−2.6%,0.99,,,,,,,161.8%,9.8%,7.7%
4,13/Feb/2026,USD,Other Moneda Funds Returns,MSCI TR Latam Gross,,,,"12,695.0",,2.5%,18.2%,63.9%,19.8%,13.2%,12.0%,,,20.5%,0.80,,,,,,,,,158.1%,9.6%,7.2%
