FILE,DATE,FUND,BENCHMARK,SECURITY,FUND_AVG_WEIGHT,FUND_CONTRIB,BENCH_AVG_WEIGHT,BENCH_CONTRIB,SELECT. EFFECT,ALLOC. EFFECT,TOTAL EFFECT,ROW_TYPE
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,B3,0.03975358133809932,0.018067736375966183,0.019457388914417742,0.009897900783265141,-0.0021547613905457987,0.01032459698324684,0.008169835592701041,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,MILLS ESTRUTURAS,0.008156132718964794,0.00699672293698761,0.0,0.0,0.0,0.00699672293698761,0.00699672293698761,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,BUENAVENTURA,0.01037179149404549,0.012424743572692926,0.004659818956979732,0.005613433471570928,-6.959624401227903e-05,0.00688090634513428,0.006811310101122001,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,INVERSIONES LA CONSTRUCCION,0.0049671698447880585,0.006741648449608375,0.0,0.0,0.0,0.006741648449608375,0.006741648449608375,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO FINANCIERO BANORTE,0.04582209559922532,0.026130162332102018,0.034852919377025775,0.019419428161757037,0.0005989038431250433,0.006111830327219941,0.006710734170344984,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,LOCAWEB,0.012146262065913772,0.0055174937013284485,0.0,0.0,0.0,0.0055174937013284485,0.0055174937013284485,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,OPERADORA SITES MEXICANOS,0.01099697471893611,0.004571416431884021,0.00020773768844270174,-8.118523298605902e-05,0.008869105317282777,-0.004216503652412697,0.00465260166487008,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,PARQUE ARAUCO,0.0046229659515900695,0.004626846487195368,0.0,0.0,0.0,0.004626846487195368,0.004626846487195368,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,M DIAS BRANCO,0.012022792762418617,0.004558754056819445,0.0,0.0,0.0,0.004558754056819445,0.004558754056819445,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,BANCO BTG PACTUAL,0.018133688421479163,0.017422267675216076,0.013707086006706047,0.012975140287832159,0.00025690144862217795,0.004190225938761739,0.004447127387383917,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,FLEURY,0.006821874182765957,0.0038984689175312975,0.0,0.0,0.0,0.0038984689175312975,0.0038984689175312975,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,BB SEGURIDADE,0.014345736978283162,0.005600168806303787,0.007271297356154967,0.002090877654374964,0.0014750203748422775,0.002034270777086545,0.0035092911519288227,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO SPORTS,0.0035866245027195522,0.0030882002685492372,0.0,0.0,0.0,0.0030882002685492372,0.0030882002685492372,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,VULCABRAS AZALEIA,0.00392466141376098,0.0030178157940447723,0.0,0.0,0.0,0.0030178157940447723,0.0030178157940447723,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,WAL-MART MEXICO,0.0358092573101882,0.008963756665945184,0.02545466094085853,0.006044396305054276,0.0004605853577384321,0.0024587750031524764,0.0029193603608909085,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GMEXICO TRANSPORTES,0.006920938603694836,0.0028838568814693903,0.0,0.0,0.0,0.0028838568814693903,0.0028838568814693903,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,AXIA ENERGIA,0.0036959374764405583,0.004786250906648689,0.003175992003932861,0.002159515493034049,0.002273198533791621,0.00035353687982301934,0.00262673541361464,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ENTEL,0.001402837144871145,0.002583478788440251,0.0,0.0,0.0,0.002583478788440251,0.002583478788440251,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,SANTOS,0.0039613312228877545,0.002038111087866426,0.0,0.0,0.0,0.002038111087866426,0.002038111087866426,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ELETROMIDIA,0.0018460384663540202,0.0018997457716450044,0.0,0.0,0.0,0.0018997457716450044,0.0018997457716450044,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,LOJAS RENNER,0.007459200191716202,0.001883178701963572,0.0,0.0,0.0,0.001883178701963572,0.001883178701963572,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,MEGACABLE,0.0025355083850510584,0.0017997939426937868,0.0,0.0,0.0,0.0017997939426937868,0.0017997939426937868,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,DLOCAL,0.003408340528568554,0.0015006185487153978,0.0,0.0,0.0,0.0015006185487153978,0.0015006185487153978,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,SUZANO PAPEL,0.0012844360015358688,0.0007821921046019452,0.010568473386917408,-0.0005479167540529319,0.0008487829904361699,0.00048132586821870716,0.001330108858654877,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,COPA HOLDINGS,0.002311240275946362,0.0012455197228986817,0.0,0.0,0.0,0.0012455197228986817,0.0012455197228986817,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,COGNA EDUCACAO,0.0015921612123888035,0.001123884987558747,0.0,0.0,0.0,0.001123884987558747,0.001123884987558747,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO AEROPORTUARIO SURESTE,0.01190910597427835,0.004903211278083917,0.00874865088721936,0.0038949064644516543,-0.00039873235219841513,0.001407037165830678,0.001008304813632263,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,KIMBERLY-CLARK MEXICO,0.00634577776554223,0.0035384716354811174,0.004352998413239487,0.002532234717787492,-0.0001530065696100434,0.0011592434873036682,0.0010062369176936248,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,REDE DOR SAO LUIZ,0.008496898462696453,0.007547181459784667,0.008030096705529934,0.006610765095653918,0.0005521225161200221,0.00038429384801072584,0.0009364163641307479,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO CEMENTOS CHIHUAHUA,0.0041888588969572794,0.000896919082453169,0.0,0.0,0.0,0.000896919082453169,0.000896919082453169,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,RAIA DROGASIL,0.002947669896996366,0.003207650772456689,0.006898642277222397,0.002373956991255375,0.0021933002265540546,-0.0013596064453527401,0.0008336937812013145,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,CCU,0.0007799763482117232,0.0006968784979493291,0.0,0.0,0.0,0.0006968784979493291,0.0006968784979493291,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,REGIONAL,0.0010348410223826965,0.0006629500933954701,0.0,0.0,0.0,0.0006629500933954701,0.0006629500933954701,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,PAGSEGURO DIGITAL,0.0012649718414766658,0.0003106741427158865,0.0,0.0,0.0,0.0003106741427158865,0.0003106741427158865,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,VISTA OIL & GAS,0.004914419596413416,0.0002979949996650748,0.0,0.0,0.0,0.0002979949996650748,0.0002979949996650748,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,PORTO SEGURO,0.0,0.0,0.0008517690364655776,-0.00016901736136887678,0.0,0.00016901736136887678,0.00016901736136887678,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,INTERCORP,0.0007575330954668509,0.000158590149609905,0.0,0.0,0.0,0.000158590149609905,0.000158590149609905,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,TERNIUM,0.00030662488264208916,0.00011286761463009915,0.0,0.0,0.0,0.00011286761463009915,0.00011286761463009915,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,MBRF GLOBAL FOODS,0.0,0.0,0.0007656091672819972,-9.554196019042789e-05,0.0,9.554196019042789e-05,9.554196019042789e-05,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,CEMENTOS ARGOS,0.00018766499682953624,6.5384517725808e-05,0.0,0.0,0.0,6.5384517725808e-05,6.5384517725808e-05,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ARCOS DORADOS,0.004812412490553143,5.446360257296704e-05,0.0,0.0,0.0,5.446360257296704e-05,5.446360257296704e-05,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,LACOMER,0.00011954744544225356,3.1838204949942565e-05,0.0,0.0,0.0,3.1838204949942565e-05,3.1838204949942565e-05,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO INV. SURAMERICANA,7.5029897425522175e-06,2.924202039329345e-05,0.0,0.0,0.0,2.924202039329345e-05,2.924202039329345e-05,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO ARGOS,8.692438046492287e-08,6.0259952984233455e-06,0.0,0.0,0.0,6.0259952984233455e-06,6.0259952984233455e-06,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ALSEA,4.2015411557842295e-06,1.940444629390391e-06,0.0,0.0,0.0,1.940444629390391e-06,1.940444629390391e-06,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,HOTELES CITY EXP,3.436796129921018e-08,-4.4086542901234754e-08,0.0,0.0,0.0,-4.4086542901234754e-08,-4.4086542901234754e-08,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,PETROBRAS,0.03643770999844808,0.004447426382889416,0.08082681836216994,0.004456144318401656,0.002438542479311841,-0.0024472604148240806,-8.717935512239823e-06,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,CSN,0.0,0.0,0.00030581279701943784,2.1779910946816958e-05,0.0,-2.1779910946816958e-05,-2.1779910946816958e-05,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,KLABIN,0.0,0.0,0.0044984588465652115,3.788487089987383e-05,0.0,-3.788487089987383e-05,-3.788487089987383e-05,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,SOQUIMICH,0.011697884358643903,0.009816204591743982,0.009649937235484482,0.009946162183194886,-0.002240770722405777,0.0021108131309548715,-0.0001299575914509056,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,HYPERMARCAS,0.0,0.0,0.0003855935504122479,0.00023617175508265368,0.0,-0.00023617175508265368,-0.00023617175508265368,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,TELEFONICA BRASIL,0.007917259921686598,0.003910453840143435,0.006927705994850175,0.004208111065592235,-0.0008987440545688719,0.0006010868291200719,-0.00029765722544880004,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,STONECO,0.0,0.0,0.00117052071445477,0.00030209555828050825,0.0,-0.00030209555828050825,-0.00030209555828050825,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,MALL PLAZA,0.0,0.0,0.00035361409709258905,0.000330967657649049,0.0,-0.000330967657649049,-0.000330967657649049,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO COMERCIAL CHEDRAUI,0.0,0.0,0.0034043113687324267,0.0004399323079103653,0.0,-0.0004399323079103653,-0.0004399323079103653,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,QUALITAS CONTROLADORA,0.0,0.0,0.002222080675553547,0.0005023672725578715,0.0,-0.0005023672725578715,-0.0005023672725578715,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,TOTVS,0.005171329344984735,0.0032274281746862573,0.006104344868046418,0.0037771879345739794,2.7562631402183214e-05,-0.0005773223912899053,-0.0005497597598877221,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,INTER & CO,0.0,0.0,0.00038281499532086515,0.0005794879943747061,0.0,-0.0005794879943747061,-0.0005794879943747061,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ENEL AMERICAS,0.0,0.0,0.003296901190597694,0.0006193780380874262,0.0,-0.0006193780380874262,-0.0006193780380874262,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO TRAXION,0.006008983108258561,-0.0006706634923653737,0.0,0.0,0.0,-0.0006706634923653737,-0.0006706634923653737,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUMA,0.0,0.0,0.004814015999044906,0.0006942667407694838,0.0,-0.0006942667407694838,-0.0006942667407694838,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,MARCOPOLO,0.0004766086517853149,-0.0007563929607715034,0.0,0.0,0.0,-0.0007563929607715034,-0.0007563929607715034,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,MOTIVA INFRAESTRUTURA,0.0,0.0,0.0026361873599507883,0.0008961974742663659,0.0,-0.0008961974742663659,-0.0008961974742663659,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,SAO MARTINHO,0.0027547625278527533,-0.0009319355942717908,0.0,0.0,0.0,-0.0009319355942717908,-0.0009319355942717908,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,VAPORES,0.002545288058877339,-0.0010133769125616429,0.0,0.0,0.0,-0.0010133769125616429,-0.0010133769125616429,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,JBS,0.002794234892913459,0.00201940383931626,0.008422235213899992,0.003091243729848667,0.000993825608232478,-0.0020656654987648852,-0.0010718398905324071,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ENGIE BRASIL ENERGIA,0.0,0.0,0.0023345503577126953,0.0010726844097784776,0.0,-0.0010726844097784776,-0.0010726844097784776,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,CAIXA SEGURIDADE PARTICIPACOES,0.0,0.0,0.002565927204094672,0.0011496594403079558,0.0,-0.0011496594403079558,-0.0011496594403079558,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ELETROBRAS,0.015722716522790076,0.01623944022785647,0.015654821699471223,0.01739395121615061,-0.0012299484009525748,7.543741265843631e-05,-0.0011545109882941385,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,C&A MODAS,0.00026367286025023,-0.0011593770567415345,0.0,0.0,0.0,-0.0011593770567415345,-0.0011593770567415345,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,FOMENTO ECONOMICO MEXICANO,0.019973779599820694,0.006499033961960332,0.026814363903790592,0.007710246312332197,0.0007557405146343971,-0.001966952865006262,-0.001211212350371865,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO CARSO,0.0,0.0,0.005939608035586852,0.0012346770049608859,0.0,-0.0012346770049608859,-0.0012346770049608859,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO FINANCIERO INBURSA,0.0,0.0,0.0071713473204111505,0.0013652439863355717,0.0,-0.0013652439863355717,-0.0013652439863355717,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,CMPC,0.006960029386822716,-0.0014298383527744482,0.0028139092196430957,3.280802596154016e-05,-0.0015109869638319593,4.834058509597093e-05,-0.0014626463787359885,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,CCR,0.0,0.0,0.0012021717057373665,0.0015227835483152428,0.0,-0.0015227835483152428,-0.0015227835483152428,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,COPEC,0.0,0.0,0.004378205520461541,0.0015419611009924008,0.0,-0.0015419611009924008,-0.0015419611009924008,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,RUMO LOGISTICA,0.01855098943714384,-0.001724279244831596,0.006341030189193227,-0.00015734495153696382,-0.0012639590055549086,-0.00030297528773972363,-0.0015669342932946321,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,AMBEV,0.006011451739988687,0.006312482884991769,0.017429994162996586,0.007904682864136696,0.003586227264174978,-0.005178427243319905,-0.0015921999791449273,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ENEL CHILE,0.0,0.0,0.003112617162231199,0.0016023479183806518,0.0,-0.0016023479183806518,-0.0016023479183806518,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,PROCAPS,0.0005948758747736635,-0.001652735957264286,0.0,0.0,0.0,-0.001652735957264286,-0.001652735957264286,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO AEROPORTUARIO CENTRO NORTE,0.002468165193853306,0.0014702979046661878,0.005425636105959479,0.00319143723833273,1.8487618058848432e-05,-0.00173962695172539,-0.0017211393336665417,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,BIMBO,0.0004123747927910619,3.8500766053634034e-05,0.006221054890786956,0.00179673332085089,-8.059921681003682e-05,-0.0016776333379872191,-0.001758232554797256,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ARCA CONTINENTAL,0.0018427319941475284,0.001264304307240881,0.008433909574797898,0.0030559490161609195,0.0005966074372873835,-0.002388252146207422,-0.0017916447089200386,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GRUPO MATEUS,0.01631635013458639,-0.0018695102005925374,0.0,0.0,0.0,-0.0018695102005925374,-0.0018695102005925374,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,CIA ENERGETICA MINAS GERAIS,0.0,0.0,0.005462633668089326,0.001932166647726307,0.0,-0.001932166647726307,-0.001932166647726307,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,PETRO RIO,0.004490286135634863,-0.00016574651365326926,0.009314096643573149,0.0017993421994544328,-0.0010332016883907984,-0.0009318870247169034,-0.0019650887131077016,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,BANCO DO BRASIL,0.013368463675352988,-0.0010619093684709055,0.011808429940791681,0.0009321217808521222,-0.00211717549875304,0.00012314434943001243,-0.0019940311493230273,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ENEVA,0.0,0.0,0.0020631069984884376,0.002000946083431079,0.0,-0.002000946083431079,-0.002000946083431079,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,LOCALIZA,0.007027626861091573,0.004113529765481772,0.009888803708387066,0.006313235667832907,-0.0003730659712739854,-0.00182663993107715,-0.0021997059023511354,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,COCA-COLA FEMSA,0.0,0.0,0.00742843053109623,0.0022127570909821256,0.0,-0.0022127570909821256,-0.0022127570909821256,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ALFA,0.0,0.0,0.004515918332847606,0.0022391198223746505,0.0,-0.0022391198223746505,-0.0022391198223746505,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ULTRAPAR,0.0,0.0,0.0037878938792454404,0.0022945327004966817,0.0,-0.0022945327004966817,-0.0022945327004966817,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,ENERGISA,0.0,0.0,0.0035832222426898726,0.0023009323453025833,0.0,-0.0023009323453025833,-0.0023009323453025833,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,CPFL ENERGIA,0.0,0.0,0.0025952806108452513,0.002384033475867051,0.0,-0.002384033475867051,-0.002384033475867051,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,GERDAU,0.00028517687188845607,-1.9502082490805867e-05,0.006536915709675066,0.002413206012361314,-0.00012477964340673552,-0.0023079284514453844,-0.00243270809485212,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,CIA PARANAENSE DE ENERGIA,0.0,0.0,0.003684472177675221,0.0024410161026828065,0.0,-0.0024410161026828065,-0.0024410161026828065,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,BRASIL FOODS,0.0017764882926301808,-0.002816394177518042,0.0022566622916755704,-0.000350613662401966,-0.00254038430719278,7.460379207670378e-05,-0.0024657805151160764,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,CENCOSUD,0.0,0.0,0.006131357090302947,0.0025594148868676404,0.0,-0.0025594148868676404,-0.0025594148868676404,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,PROMOTORA Y OPERADORA DE INF,0.0,0.0,0.0035361838926454433,0.002604234629657422,0.0,-0.002604234629657422,-0.002604234629657422,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,INTERCONEXION ELECTRICA,0.0,0.0,0.0036830301713580856,0.0027274697691443872,0.0,-0.0027274697691443872,-0.0027274697691443872,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,NATURA,0.005000947419631581,-0.003781005497882801,0.001907246668797362,-0.0005531662505538488,-0.0023305610542813313,-0.0008972781930476211,-0.003227839247328952,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,WEG,0.0015788535046243708,-0.0006883221022894016,0.021399438822269787,0.0026403759777882886,-0.0008831294007741974,-0.0024455686793034928,-0.0033286980800776903,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,TIM PARTICIPACOES,0.0,0.0,0.004882162435490346,0.003394737393097494,0.0,-0.003394737393097494,-0.003394737393097494,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,PROLOGIS PROPERTY MEXICO,0.0,0.0,0.0060414921138948405,0.0035000700782093987,0.0,-0.0035000700782093987,-0.0035000700782093987,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,BANCO CHILE,0.0037680764383121804,0.004717923555538585,0.010791946116016379,0.008255585487850027,0.001835433518354967,-0.005373095450666408,-0.0035376619323114413,company
PAs  Presentación Guille 31-12-2025.xlsx,2025-12-31,GLORY,GDUEEGFL Index,FIBRA UNO,0.0,0.0,0.006026628146927205,0.0035922195079699393,0.0,-0.0035922195079699393,-0.0035922195079699393,company
