FILE,DATE,FUND,BENCHMARK,SECURITY,FUND_AVG_WEIGHT,FUND_CONTRIB,BENCH_AVG_WEIGHT,BENCH_CONTRIB,SELECT. EFFECT,ALLOC. EFFECT,TOTAL EFFECT,ROW_TYPE
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,LOJAS RENNER,0.007470198647684067,0.0017544310615020535,0.0,0.0,0.0,0.0017544310615020535,0.0017544310615020535,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,LOCALIZA,0.01670487815356137,0.0040501397151855925,0.009764380409647014,0.002394600750411468,-4.6537399373514435e-05,0.001702076364147639,0.0016555389647741245,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,BRAVA ENERGIA,0.007673002724451176,0.001427211127619426,0.0,0.0,0.0,0.001427211127619426,0.001427211127619426,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,MILLS ESTRUTURAS,0.008855715029827798,0.001374259360124793,0.0,0.0,0.0,0.001374259360124793,0.001374259360124793,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,FLEURY,0.006324370152223428,0.0012691782895063383,0.0,0.0,0.0,0.0012691782895063383,0.0012691782895063383,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ITAU,0.06613135434343545,0.01570964734569073,0.05443381244613475,0.014442205983591319,-0.0018361132483677503,0.0031035546104671626,0.0012674413620994106,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUPO MATEUS,0.0038091374920051738,0.0011847165211762085,0.0,0.0,0.0,0.0011847165211762085,0.0011847165211762085,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ITAUCORP,0.014898452165845883,0.0011425676775995458,0.0,0.0,0.0,0.0011425676775995458,0.0011425676775995458,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,INVERSIONES LA CONSTRUCCION,0.00713618875793713,0.0010123152569988159,0.0,0.0,0.0,0.0010123152569988159,0.0010123152569988159,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUPO CEMENTOS CHIHUAHUA,0.006564966644332933,0.000968720293480969,0.0,0.0,0.0,0.000968720293480969,0.000968720293480969,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,MEGACABLE,0.0025758364863068175,0.0008278231490984807,0.0,0.0,0.0,0.0008278231490984807,0.0008278231490984807,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,COGNA EDUCACAO,0.004397993885895112,0.0007938050289010171,0.0,0.0,0.0,0.0007938050289010171,0.0007938050289010171,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,AXIA ENERGIA,0.025781633948044266,0.007491097686120347,0.022589422122997548,0.006754772445155835,-0.00021822173051263584,0.0009545469714771476,0.0007363252409645117,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,RUMO LOGISTICA,0.007848179330596446,0.0012793812878725374,0.004435736361194015,0.0007318709237265631,-1.5523050109624925e-05,0.0005630334142555991,0.0005475103641459743,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,INTERCORP,0.0037919289480215198,0.000537147980059178,0.0,0.0,0.0,0.000537147980059178,0.000537147980059178,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,KIMBERLY-CLARK MEXICO,0.006462311855550313,0.0011813066609458157,0.004057555791541179,0.0007505449063892641,-1.4057123526010863e-05,0.0004448188780825624,0.00043076175455655156,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUPO AEROPORTUARIO SURESTE,0.011088419205598863,0.0013262670204305918,0.007409391547820061,0.000907631349896161,-3.20357264060535e-05,0.0004506713969404843,0.0004186356705344308,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,WAL-MART MEXICO,0.0248781574805767,0.0012194924730342274,0.020239352664831012,0.0008219516036242918,0.00020915178798305237,0.0001883890814268832,0.0003975408694099356,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,BANCO CHILE,0.011496727429651556,0.0011625531794997649,0.011398563728261694,0.000787038997498432,0.0003687362525205284,6.7779294808044096e-06,0.0003755141820013328,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,SOQUIMICH,0.014151079639729168,0.0014256998750702145,0.012814741683494967,0.0010604768283760187,0.000254635141571536,0.00011058790512265986,0.00036522304669419584,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,MINSUR,0.0028176593644304347,0.00035865668628319363,0.0,0.0,0.0,0.00035865668628319363,0.00035865668628319363,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,C&A MODAS,0.0029734548286442014,0.00028619428200397446,0.0,0.0,0.0,0.00028619428200397446,0.00028619428200397446,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,M DIAS BRANCO,0.01054622113367649,0.0002350407915348781,0.0,0.0,0.0,0.0002350407915348781,0.0002350407915348781,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUPO COMERCIAL CHEDRAUI,0.0,0.0,0.0027455077762229617,-0.0001967898153757203,0.0,0.0001967898153757203,0.0001967898153757203,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,NUBANK,0.06802382235778365,-0.0077632454705856245,0.0691449714251397,-0.007954211566801811,6.199277110132198e-05,0.00012897332511486483,0.0001909660962161868,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,RAIA DROGASIL,0.009506201595509361,0.0012418418616139465,0.007424620553640253,0.0010737881525860612,-0.0001329956234273472,0.00030104933245523246,0.00016805370902788527,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,LOCALIZA RENT A CAR,0.0006197755078260635,0.00015557576624421424,0.0,0.0,0.0,0.00015557576624421424,0.00015557576624421424,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,OPERADORA SITES MEXICANOS,0.003437884095406159,0.00015012700596157998,0.0,0.0,0.0,0.00015012700596157998,0.00015012700596157998,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,CENCOSUD,0.0,0.0,0.005075604232648577,-0.00014971081651685015,0.0,0.00014971081651685015,0.00014971081651685015,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,CMPC,0.0,0.0,0.002079575125455669,-0.00013344365712623292,0.0,0.00013344365712623292,0.00013344365712623292,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ENEL AMERICAS,0.0,0.0,0.002306097348919186,-0.0001258639361897265,0.0,0.0001258639361897265,0.0001258639361897265,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUPO AEROPORTUARIO DEL PACIFICO,0.0,0.0,0.012601627117751736,-9.585326518876973e-05,0.0,9.585326518876973e-05,9.585326518876973e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,VULCABRAS AZALEIA,0.004631202582913608,7.604002136750508e-05,0.0,0.0,0.0,7.604002136750508e-05,7.604002136750508e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,CCU,0.0018708628868709222,6.79467014478207e-05,0.0,0.0,0.0,6.79467014478207e-05,6.79467014478207e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,CEMENTOS ARGOS,8.674516463580495e-05,5.5794047917012793e-05,0.0,0.0,0.0,5.5794047917012793e-05,5.5794047917012793e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,REGIONAL,0.00017654908033054893,3.2994582839145595e-05,0.0,0.0,0.0,3.2994582839145595e-05,3.2994582839145595e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,MARCOPOLO,0.000603872363937902,3.0193058069540615e-05,0.0,0.0,0.0,3.0193058069540615e-05,3.0193058069540615e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,TOTVS,0.004363084309344293,-0.00018548615181052921,0.005043271013410156,-0.00021483431172118796,3.734246601958609e-07,2.8974735250462914e-05,2.9348159910658748e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ALSEA,3.907982137320483e-06,7.325137608852703e-07,0.0,0.0,0.0,7.325137608852703e-07,7.325137608852703e-07,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUPO INV. SURAMERICANA,1.9277156812345862e-05,2.9219980095404296e-07,0.0,0.0,0.0,2.9219980095404296e-07,2.9219980095404296e-07,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,PROCAPS,4.946000464608255e-05,-4.330508674319102e-07,0.0,0.0,0.0,-4.330508674319102e-07,-4.330508674319102e-07,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,REDE DOR SAO LUIZ,0.007552545099442204,0.0004731027943381351,0.0075634204874899386,0.000480611675336567,-6.81781291908838e-06,-6.910680793434701e-07,-7.508880998431905e-06,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,HAPVIDA,0.00017660612250751563,-1.458023195249746e-05,0.0,0.0,0.0,-1.458023195249746e-05,-1.458023195249746e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,VIVARA,0.014790654617912449,-2.5649861336797352e-05,0.0,0.0,0.0,-2.5649861336797352e-05,-2.5649861336797352e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,CPFL ENERGIA,0.0,0.0,0.002679282152352017,2.9503038476900772e-05,0.0,-2.9503038476900772e-05,-2.9503038476900772e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,FALABELLA,0.004583772540823503,0.00030804448734554044,0.005458402798347604,0.00037219228514291295,-4.509356621580987e-06,-5.963844117579158e-05,-6.414779779737251e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ENEL CHILE,0.0,0.0,0.0028016081129625505,7.451665786527922e-05,0.0,-7.451665786527922e-05,-7.451665786527922e-05,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUMA,0.0,0.0,0.003386081050189158,0.00015954341869817232,0.0,-0.00015954341869817232,-0.00015954341869817232,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,AGI INC,0.001845037164463119,-0.00018195281900347743,0.0,0.0,0.0,-0.00018195281900347743,-0.00018195281900347743,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,COPEC,0.0,0.0,0.0039018919959901946,0.00021377016901948987,0.0,-0.00021377016901948987,-0.00021377016901948987,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUPO FINANCIERO INBURSA,0.0,0.0,0.00459978161602161,0.0002486710751491576,0.0,-0.0002486710751491576,-0.0002486710751491576,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,FOMENTO ECONOMICO MEXICANO,0.01976545379510109,0.002703307057019249,0.021814535756976804,0.0029973371941394195,-1.2484398691794529e-05,-0.00028154573842837597,-0.0002940301371201705,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ENGIE BRASIL ENERGIA,0.0,0.0,0.0020897042509343804,0.0003219539035400127,0.0,-0.0003219539035400127,-0.0003219539035400127,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,MBRF GLOBAL FOODS,0.0,0.0,0.0028022880077943338,0.00033481795820169746,0.0,-0.00033481795820169746,-0.00033481795820169746,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,PORTO SEGURO,0.0,0.0,0.0021682474235120174,0.00035778508389006244,0.0,-0.00035778508389006244,-0.00035778508389006244,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUPO AEROPORTUARIO CENTRO NORTE,0.0023054327154602497,0.0003030933518245672,0.00501420194538822,0.0006677918730477681,-3.94438778199025e-06,-0.00036075413344121063,-0.00036469852122320094,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,CAIXA SEGURIDADE PARTICIPACOES,0.0,0.0,0.002326830698128053,0.0004019792625027834,0.0,-0.0004019792625027834,-0.0004019792625027834,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,PROMOTORA Y OPERADORA DE INF,0.0,0.0,0.003579960119418415,0.000412648420105299,0.0,-0.000412648420105299,-0.000412648420105299,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,BANCO DO BRASIL,0.008072520429199538,0.002543993209330254,0.009308637272385775,0.0029648896574129262,-2.7181456674754256e-05,-0.00039371499140791787,-0.0004208964480826721,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,BCI,0.0,0.0,0.007444550868907733,0.0004248085848167916,0.0,-0.0004248085848167916,-0.0004248085848167916,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUPO TRAXION,0.003982634450439296,-0.00044698718350836013,0.0,0.0,0.0,-0.00044698718350836013,-0.00044698718350836013,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,INTERCONEXION ELECTRICA,0.0,0.0,0.004132547291382788,0.0004709867255795734,0.0,-0.0004709867255795734,-0.0004709867255795734,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUPO SPORTS,0.003855996701850746,-0.0004846954546123206,0.0,0.0,0.0,-0.0004846954546123206,-0.0004846954546123206,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,BIMBO,0.0,0.0,0.005554494275435374,0.000597567364178708,0.0,-0.000597567364178708,-0.000597567364178708,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,STONECO,0.0,0.0,0.004230445242992176,0.0005996035484368553,0.0,-0.0005996035484368553,-0.0005996035484368553,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GLOBANT,0.0014752731470906453,-0.0006070534817058393,0.0,0.0,0.0,-0.0006070534817058393,-0.0006070534817058393,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,BANCO SANTANDER,0.0,0.0,0.006776457922064575,0.0006125863747470039,0.0,-0.0006125863747470039,-0.0006125863747470039,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,BB SEGURIDADE,0.0,0.0,0.005630173653197623,0.0006182603883267695,0.0,-0.0006182603883267695,-0.0006182603883267695,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ENEVA,0.0,0.0,0.004601320370974889,0.0006352351230598506,0.0,-0.0006352351230598506,-0.0006352351230598506,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,KLABIN,0.0,0.0,0.003572765064452493,0.0006414385111241384,0.0,-0.0006414385111241384,-0.0006414385111241384,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GERDAU,0.0,0.0,0.006354976304660133,0.0006449278853478433,0.0,-0.0006449278853478433,-0.0006449278853478433,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,MOTIVA INFRAESTRUTURA,0.0,0.0,0.0036730047431583947,0.0006731215188012731,0.0,-0.0006731215188012731,-0.0006731215188012731,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,CIA ENERGETICA MINAS GERAIS,0.0,0.0,0.0044051032956595815,0.0007104506952794868,0.0,-0.0007104506952794868,-0.0007104506952794868,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ENTEL,0.004564675563628396,-0.0007460506069542288,0.0,0.0,0.0,-0.0007460506069542288,-0.0007460506069542288,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ENERGISA,0.0,0.0,0.003457743674956067,0.0007764682178061672,0.0,-0.0007764682178061672,-0.0007764682178061672,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,LOCAWEB,0.015723827249649727,-0.0007904400410757736,0.0,0.0,0.0,-0.0007904400410757736,-0.0007904400410757736,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ARCA CONTINENTAL,0.0,0.0,0.007054850953526899,0.00083448577652973,0.0,-0.00083448577652973,-0.00083448577652973,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,LATAM AIRLINES,0.0012577734793781017,-0.0004386242764150067,0.011275166136166432,0.0004423948749203819,-0.0004879745506697536,-0.0003930446006656349,-0.0008810191513353886,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,CIA PARANAENSE DE ENERGIA,0.0,0.0,0.003273415278959294,0.0008946846335790931,0.0,-0.0008946846335790931,-0.0008946846335790931,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,GRUPO CARSO,0.0,0.0,0.004726748346502078,0.0009684320364422761,0.0,-0.0009684320364422761,-0.0009684320364422761,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,FIBRA UNO,0.0,0.0,0.005512268567650724,0.0010324102289296759,0.0,-0.0010324102289296759,-0.0010324102289296759,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,COCA-COLA FEMSA,0.0,0.0,0.006542651022146528,0.0011317849210996267,0.0,-0.0011317849210996267,-0.0011317849210996267,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,MALL PLAZA,0.0,0.0,0.003848011285007237,0.0011610636079348023,0.0,-0.0011610636079348023,-0.0011610636079348023,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ULTRAPAR,0.0,0.0,0.004000151343648338,0.0011791278559937191,0.0,-0.0011791278559937191,-0.0011791278559937191,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,ALFA,0.0,0.0,0.004274975880695853,0.0012032097114274953,0.0,-0.0012032097114274953,-0.0012032097114274953,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,PROLOGIS PROPERTY MEXICO,0.0,0.0,0.005933798810855236,0.0012250285468183354,0.0,-0.0012250285468183354,-0.0012250285468183354,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,JBS,0.0,0.0,0.007419706362181678,0.0013449728978161086,0.0,-0.0013449728978161086,-0.0013449728978161086,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,DLOCAL,0.01024601868578667,-0.0016037075997940222,0.0,0.0,0.0,-0.0016037075997940222,-0.0016037075997940222,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,EMBRAER,0.0,0.0,0.015059198213113342,0.001743790661996432,0.0,-0.001743790661996432,-0.001743790661996432,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,VIBRA ENERGIA,0.0,0.0,0.006947712522267563,0.0017465988067126093,0.0,-0.0017465988067126093,-0.0017465988067126093,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,TIM PARTICIPACOES,0.0,0.0,0.004711551909670524,0.0017500665393488939,0.0,-0.0017500665393488939,-0.0017500665393488939,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,SUZANO PAPEL,0.0,0.0,0.008275035049179596,0.0017852583166248828,0.0,-0.0017852583166248828,-0.0017852583166248828,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,XP,0.0030525241791181275,0.0009157421200869576,0.009150786476118881,0.0027765517843264254,-1.046148856993453e-05,-0.001850348175669533,-0.0018608096642394678,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,BANCOLOMBIA,0.0,0.0,0.016737305477402254,0.001865731181431853,0.0,-0.001865731181431853,-0.001865731181431853,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,WEG,0.0,0.0,0.01890520023330476,0.0018849560143024426,0.0,-0.0018849560143024426,-0.0018849560143024426,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,CEMEX,0.0,0.0,0.02234494944467695,0.002098198153997755,0.0,-0.002098198153997755,-0.002098198153997755,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,TELEFONICA BRASIL,0.0,0.0,0.006737767255011878,0.0025823593557824883,0.0,-0.0025823593557824883,-0.0025823593557824883,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,INDUSTRIAS PENOLES,0.0,0.0,0.014007754426305639,0.002897706582032112,0.0,-0.002897706582032112,-0.002897706582032112,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,AMBEV,0.0014156185100022579,0.0003876639489232659,0.01592878850770061,0.004065578115935597,2.634911120059848e-05,-0.00370426327821293,-0.0036779141670123315,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,CIA. SANEAMENTO BASICO EST. SP,0.0,0.0,0.015565275558215476,0.0037314331908244146,0.0,-0.0037314331908244146,-0.0037314331908244146,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,MERCADOLIBRE,0.02625917962684411,-0.004461384396842035,0.0,0.0,0.0,-0.004461384396842035,-0.004461384396842035,company
PAs  Presentación Guille 28-02-2026.xlsx,2026-02-28,GLORY,GDUEEGFL Index,VALE,0.05203749611954057,0.015266905748545199,0.0673712277408185,0.019986695555847322,-0.0001708059765700553,-0.004548983830732068,-0.004719789807302123,company
